run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR321450	PRJEB4336	SAMEA2158521	ERX294583	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321450/ERR321450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321450/ERR321450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321450/MetaHIT-MH0135_20091028.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321450/MetaHIT-MH0135_20091028.rmHuman.rmHost.2.fq.gz	
ERR321453	PRJEB4336	SAMEA2158521	ERX294586	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321453/ERR321453_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321453/ERR321453_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321453/MetaHIT-MH0135_20100125L3.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321453/MetaHIT-MH0135_20100125L3.rmHuman.rmHost.2.fq.gz	
ERR321456	PRJEB4336	SAMEA2155636	ERX294589	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321456/ERR321456_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321456/ERR321456_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321456/MetaHIT-MH0136_20100129L2.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321456/MetaHIT-MH0136_20100129L2.rmHuman.rmHost.2.fq.gz	
ERR321460	PRJEB4336	SAMEA2162200	ERX294593	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321460/ERR321460_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321460/MetaHIT-MH0137_20100128L7.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321460/MetaHIT-MH0137_20100128L7.rmHuman.rmHost.2.fq.gz	
ERR321463	PRJEB4336	SAMEA2145301	ERX294596	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321463/ERR321463_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321463/MetaHIT-MH0139_20091115.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321463/MetaHIT-MH0139_20091115.rmHuman.rmHost.2.fq.gz	
ERR321464	PRJEB4336	SAMEA2147587	ERX294597	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321464/ERR321464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321464/MetaHIT-MH0140_20091115.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321464/MetaHIT-MH0140_20091115.rmHuman.rmHost.2.fq.gz	
ERR321468	PRJEB4336	SAMEA2159408	ERX294601	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321468/ERR321468_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321468/MetaHIT-MH0144_20091115.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321468/MetaHIT-MH0144_20091115.rmHuman.rmHost.2.fq.gz	
ERR321470	PRJEB4336	SAMEA2157747	ERX294603	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321470/ERR321470_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321470/MetaHIT-MH0145_20100124L5.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321470/MetaHIT-MH0145_20100124L5.rmHuman.rmHost.2.fq.gz	
ERR321472	PRJEB4336	SAMEA2151838	ERX294605	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321472/ERR321472_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321472/MetaHIT-MH0147_20091116.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321472/MetaHIT-MH0147_20091116.rmHuman.rmHost.2.fq.gz	
ERR321476	PRJEB4336	SAMEA2161222	ERX294609	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321476/ERR321476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321476/MetaHIT-MH0148_20091116.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321476/MetaHIT-MH0148_20091116.rmHuman.rmHost.2.fq.gz	
ERR321478	PRJEB4336	SAMEA2161222	ERX294611	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321478/ERR321478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321478/MetaHIT-MH0148_20100125L4.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321478/MetaHIT-MH0148_20100125L4.rmHuman.rmHost.2.fq.gz	
ERR321482	PRJEB4336	SAMEA1964687	ERX294615	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321482/ERR321482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321482/MetaHIT-MH0150_101205.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321482/MetaHIT-MH0150_101205.clean.rmhost.2.fq.gz	
ERR321486	PRJEB4336	SAMEA2145582	ERX294619	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321486/ERR321486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321486/MetaHIT-MH0154_20091105.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321486/MetaHIT-MH0154_20091105.rmHuman.rmHost.2.fq.gz	
ERR321491	PRJEB4336	SAMEA2150447	ERX294624	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321491/ERR321491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321491/MetaHIT-MH0159_20091111.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321491/MetaHIT-MH0159_20091111.rmHuman.rmHost.2.fq.gz	
ERR321493	PRJEB4336	SAMEA2149271	ERX294626	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321493/ERR321493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321493/MetaHIT-MH0161_101101.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321493/MetaHIT-MH0161_101101.clean.rmhost.2.fq.gz	
ERR321496	PRJEB4336	SAMEA2156906	ERX294629	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321496/ERR321496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321496/MetaHIT-MH0163_20100124L5.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321496/MetaHIT-MH0163_20100124L5.rmHuman.rmHost.2.fq.gz	
ERR321501	PRJEB4336	SAMEA2155373	ERX294634	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321501/ERR321501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321501/MetaHIT-MH0165_20100125L3.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321501/MetaHIT-MH0165_20100125L3.rmHuman.rmHost.2.fq.gz	
ERR321503	PRJEB4336	SAMEA2154893	ERX294636	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321503/ERR321503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321503/MetaHIT-MH0166_20091031.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321503/MetaHIT-MH0166_20091031.rmHuman.rmHost.2.fq.gz	
ERR321506	PRJEB4336	SAMEA2154920	ERX294639	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321506/ERR321506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321506/MetaHIT-MH0167_20091031.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321506/MetaHIT-MH0167_20091031.rmHuman.rmHost.2.fq.gz	
ERR321507	PRJEB4336	SAMEA2154920	ERX294640	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321507/ERR321507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321507/MetaHIT-MH0167_20100124L6.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321507/MetaHIT-MH0167_20100124L6.rmHuman.rmHost.2.fq.gz	
ERR321508	PRJEB4336	SAMEA2154920	ERX294641	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321508/ERR321508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321508/MetaHIT-MH0167_20100125L2.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321508/MetaHIT-MH0167_20100125L2.rmHuman.rmHost.2.fq.gz	
ERR321512	PRJEB4336	SAMEA2145758	ERX294645	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321512/ERR321512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321512/MetaHIT-MH0168_20100125L2.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321512/MetaHIT-MH0168_20100125L2.rmHuman.rmHost.2.fq.gz	
ERR321513	PRJEB4336	SAMEA2145758	ERX294646	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321513/ERR321513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321513/MetaHIT-MH0168_20100125L3.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321513/MetaHIT-MH0168_20100125L3.rmHuman.rmHost.2.fq.gz	
ERR321517	PRJEB4336	SAMEA2158269	ERX294650	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321517/ERR321517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321517/MetaHIT-MH0170_20100124L6.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321517/MetaHIT-MH0170_20100124L6.rmHuman.rmHost.2.fq.gz	
ERR321519	PRJEB4336	SAMEA2158269	ERX294652	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321519/ERR321519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321519/MetaHIT-MH0170_20100125L3.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321519/MetaHIT-MH0170_20100125L3.rmHuman.rmHost.2.fq.gz	
ERR321520	PRJEB4336	SAMEA2152125	ERX294653	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321520/ERR321520_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321520/MetaHIT-MH0172_20091110.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321520/MetaHIT-MH0172_20091110.rmHuman.rmHost.2.fq.gz	
ERR321524	PRJEB4336	SAMEA2150563	ERX294657	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321524/ERR321524_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321524/MetaHIT-MH0176_101101.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321524/MetaHIT-MH0176_101101.clean.rmhost.2.fq.gz	
ERR321525	PRJEB4336	SAMEA2151606	ERX294658	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321525/ERR321525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321525/MetaHIT-MH0177_20091031.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321525/MetaHIT-MH0177_20091031.rmHuman.rmHost.2.fq.gz	
ERR321532	PRJEB4336	SAMEA2147991	ERX294665	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321532/ERR321532_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321532/MetaHIT-MH0181_20091117.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321532/MetaHIT-MH0181_20091117.rmHuman.rmHost.2.fq.gz	
ERR321541	PRJEB4336	SAMEA2151034	ERX294674	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321541/ERR321541_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321541/MetaHIT-MH0184_20100129L3.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321541/MetaHIT-MH0184_20100129L3.rmHuman.rmHost.2.fq.gz	
ERR321543	PRJEB4336	SAMEA2142525	ERX294676	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321543/ERR321543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321543/MetaHIT-MH0186_20091117.rmHuman.rmHost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321543/MetaHIT-MH0186_20091117.rmHuman.rmHost.2.fq.gz	
ERR321545	PRJEB4336	SAMEA2143633	ERX294678	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321545/ERR321545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321545/MetaHIT-MH0188_110517L7.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321545/MetaHIT-MH0188_110517L7.clean.rmhost.2.fq.gz	
ERR321548	PRJEB4336	SAMEA2158190	ERX294681	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321548/ERR321548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321548/MetaHIT-MH0191_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321548/MetaHIT-MH0191_110425.clean.rmhost.2.fq.gz	
ERR321550	PRJEB4336	SAMEA2157917	ERX294683	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321550/ERR321550_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321550/MetaHIT-MH0193_110517L8.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321550/MetaHIT-MH0193_110517L8.clean.rmhost.2.fq.gz	
ERR321554	PRJEB4336	SAMEA2153397	ERX294687	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321554/ERR321554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321554/MetaHIT-MH0198_110418.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321554/MetaHIT-MH0198_110418.clean.rmhost.2.fq.gz	
ERR321557	PRJEB4336	SAMEA2150726	ERX294690	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321557/ERR321557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321557/MetaHIT-MH0203_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321557/MetaHIT-MH0203_110425.clean.rmhost.2.fq.gz	
ERR321558	PRJEB4336	SAMEA2154015	ERX294691	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321558/ERR321558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321558/MetaHIT-MH0204_110418.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321558/MetaHIT-MH0204_110418.clean.rmhost.2.fq.gz	
ERR321567	PRJEB4336	SAMEA2161897	ERX294700	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321567/ERR321567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321567/ERR321567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321567/MetaHIT-MH0227_110517L8.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321567/MetaHIT-MH0227_110517L8.clean.rmhost.2.fq.gz	
ERR321576	PRJEB4336	SAMEA2153852	ERX294709	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321576/ERR321576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321576/ERR321576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321576/MetaHIT-MH0250_110517.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321576/MetaHIT-MH0250_110517.clean.rmhost.2.fq.gz	
ERR321577	PRJEB4336	SAMEA1965858	ERX294710	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321577/ERR321577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321577/ERR321577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321577/MetaHIT-MH0251_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321577/MetaHIT-MH0251_110425.clean.rmhost.2.fq.gz	
ERR321582	PRJEB4336	SAMEA2152591	ERX294715	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321582/ERR321582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321582/ERR321582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321582/MetaHIT-MH0274_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321582/MetaHIT-MH0274_110425.clean.rmhost.2.fq.gz	
ERR321585	PRJEB4336	SAMEA2153898	ERX294718	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321585/ERR321585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321585/ERR321585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321585/MetaHIT-MH0277_110517L7.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321585/MetaHIT-MH0277_110517L7.clean.rmhost.2.fq.gz	
ERR321586	PRJEB4336	SAMEA2153898	ERX294719	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321586/ERR321586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321586/ERR321586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321586/MetaHIT-MH0277_110517L8.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321586/MetaHIT-MH0277_110517L8.clean.rmhost.2.fq.gz	
ERR321587	PRJEB4336	SAMEA2151439	ERX294720	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321587/ERR321587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321587/ERR321587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321587/MetaHIT-MH0286_110418.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321587/MetaHIT-MH0286_110418.clean.rmhost.2.fq.gz	
ERR321588	PRJEB4336	SAMEA2152531	ERX294721	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321588/ERR321588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321588/ERR321588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321588/MetaHIT-MH0287_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321588/MetaHIT-MH0287_110425.clean.rmhost.2.fq.gz	
ERR321592	PRJEB4336	SAMEA2152063	ERX294725	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321592/ERR321592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321592/ERR321592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321592/MetaHIT-MH0302_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321592/MetaHIT-MH0302_110425.clean.rmhost.2.fq.gz	
ERR321594	PRJEB4336	SAMEA1971210	ERX294727	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321594/ERR321594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321594/ERR321594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321594/MetaHIT-MH0307_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321594/MetaHIT-MH0307_110425.clean.rmhost.2.fq.gz	
ERR321595	PRJEB4336	SAMEA2160902	ERX294728	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321595/ERR321595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321595/ERR321595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321595/MetaHIT-MH0313_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321595/MetaHIT-MH0313_110425.clean.rmhost.2.fq.gz	
ERR321597	PRJEB4336	SAMEA2158542	ERX294730	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321597/ERR321597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321597/ERR321597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321597/MetaHIT-MH0318_110425.clean.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321597/MetaHIT-MH0318_110425.clean.rmhost.2.fq.gz	
