run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR414253	PRJEB5224	SAMEA2338643	ERX380556	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414253/ERR414253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414253/ERR414253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414253/MH0283_101007.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414253/MH0283_101007.rmhost.pair.2.fq.gz	
ERR414263	PRJEB5224	SAMEA2338650	ERX380566	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414263/ERR414263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414263/ERR414263_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414263/MH0301_101102.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414263/MH0301_101102.rmhost.pair.2.fq.gz	
ERR414267	PRJEB5224	SAMEA2338654	ERX380570	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414267/ERR414267_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414267/ERR414267_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414267/MH0310_101031.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414267/MH0310_101031.rmhost.pair.2.fq.gz	
ERR414269	PRJEB5224	SAMEA2338656	ERX380572	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414269/ERR414269_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414269/ERR414269_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414269/MH0314_101102.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414269/MH0314_101102.rmhost.pair.2.fq.gz	
ERR414270	PRJEB5224	SAMEA2338656	ERX380573	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414270/ERR414270_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414270/ERR414270_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414270/MH0314_101205.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414270/MH0314_101205.rmhost.pair.2.fq.gz	
ERR414271	PRJEB5224	SAMEA2338657	ERX380574	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414271/ERR414271_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414271/ERR414271_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414271/MH0315_101102.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414271/MH0315_101102.rmhost.pair.2.fq.gz	
ERR414272	PRJEB5224	SAMEA2338657	ERX380575	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414272/ERR414272_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414272/ERR414272_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414272/MH0315_101205.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414272/MH0315_101205.rmhost.pair.2.fq.gz	
ERR414277	PRJEB5224	SAMEA2338662	ERX380580	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414277/ERR414277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414277/ERR414277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414277/MH0327_101007.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414277/MH0327_101007.rmhost.pair.2.fq.gz	
ERR414278	PRJEB5224	SAMEA2338663	ERX380581	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414278/ERR414278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414278/ERR414278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414278/MH0328_101007.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414278/MH0328_101007.rmhost.pair.2.fq.gz	
ERR414282	PRJEB5224	SAMEA2338667	ERX380585	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414282/ERR414282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414282/ERR414282_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414282/MH0334_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414282/MH0334_101101.rmhost.pair.2.fq.gz	
ERR414285	PRJEB5224	SAMEA2338670	ERX380588	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414285/ERR414285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414285/ERR414285_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414285/MH0337_101008.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414285/MH0337_101008.rmhost.pair.2.fq.gz	
ERR414288	PRJEB5224	SAMEA2338672	ERX380591	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414288/ERR414288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414288/ERR414288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414288/MH0339_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414288/MH0339_101009.rmhost.pair.2.fq.gz	
ERR414290	PRJEB5224	SAMEA2338674	ERX380593	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414290/ERR414290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414290/ERR414290_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414290/MH0341_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414290/MH0341_101009.rmhost.pair.2.fq.gz	
ERR414291	PRJEB5224	SAMEA2338675	ERX380594	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414291/ERR414291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414291/ERR414291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414291/MH0342_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414291/MH0342_101009.rmhost.pair.2.fq.gz	
ERR414296	PRJEB5224	SAMEA2338680	ERX380599	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414296/ERR414296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414296/ERR414296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414296/MH0348_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414296/MH0348_101101.rmhost.pair.2.fq.gz	
ERR414298	PRJEB5224	SAMEA2338682	ERX380601	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414298/ERR414298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414298/ERR414298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414298/MH0350_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414298/MH0350_101009.rmhost.pair.2.fq.gz	
ERR414301	PRJEB5224	SAMEA2338684	ERX380604	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414301/ERR414301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414301/ERR414301_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414301/MH0354_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414301/MH0354_101101.rmhost.pair.2.fq.gz	
ERR414302	PRJEB5224	SAMEA2338685	ERX380605	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414302/ERR414302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414302/ERR414302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414302/MH0355_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414302/MH0355_101009.rmhost.pair.2.fq.gz	
ERR414303	PRJEB5224	SAMEA2338686	ERX380606	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414303/ERR414303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414303/ERR414303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414303/MH0356_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414303/MH0356_101101.rmhost.pair.2.fq.gz	
ERR414307	PRJEB5224	SAMEA2338690	ERX380610	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414307/ERR414307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414307/ERR414307_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414307/MH0360_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414307/MH0360_101009.rmhost.pair.2.fq.gz	
ERR414308	PRJEB5224	SAMEA2338691	ERX380611	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414308/ERR414308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414308/ERR414308_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414308/MH0361_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414308/MH0361_101009.rmhost.pair.2.fq.gz	
ERR414314	PRJEB5224	SAMEA2338697	ERX380617	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414314/ERR414314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414314/ERR414314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414314/MH0367_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414314/MH0367_101009.rmhost.pair.2.fq.gz	
ERR414320	PRJEB5224	SAMEA2338703	ERX380623	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414320/ERR414320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414320/ERR414320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414320/MH0373_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414320/MH0373_101009.rmhost.pair.2.fq.gz	
ERR414325	PRJEB5224	SAMEA2338707	ERX380628	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414325/ERR414325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414325/ERR414325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414325/MH0377_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414325/MH0377_101009.rmhost.pair.2.fq.gz	
ERR414330	PRJEB5224	SAMEA2338711	ERX380633	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414330/ERR414330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414330/ERR414330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414330/MH0382_101111.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414330/MH0382_101111.rmhost.pair.2.fq.gz	
ERR414334	PRJEB5224	SAMEA2338715	ERX380637	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414334/ERR414334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414334/ERR414334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414334/MH0386_101009.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414334/MH0386_101009.rmhost.pair.2.fq.gz	
ERR414341	PRJEB5224	SAMEA2338722	ERX380644	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414341/ERR414341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414341/ERR414341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414341/MH0393_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414341/MH0393_101101.rmhost.pair.2.fq.gz	
ERR414346	PRJEB5224	SAMEA2338727	ERX380649	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414346/ERR414346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414346/ERR414346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414346/MH0398_101101.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414346/MH0398_101101.rmhost.pair.2.fq.gz	
ERR414353	PRJEB5224	SAMEA2338733	ERX380656	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414353/ERR414353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414353/ERR414353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414353/O2.CD1-0-PT_110821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414353/O2.CD1-0-PT_110821.rmhost.pair.2.fq.gz	
ERR414355	PRJEB5224	SAMEA2338735	ERX380658	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414355/ERR414355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414355/ERR414355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414355/O2.CD2-0-PT_110821.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414355/O2.CD2-0-PT_110821.rmhost.pair.2.fq.gz	
ERR414360	PRJEB5224	SAMEA2338740	ERX380663	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414360/ERR414360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414360/ERR414360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414360/O2.UC13-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414360/O2.UC13-1_111207.rmhost.pair.2.fq.gz	
ERR414361	PRJEB5224	SAMEA2338741	ERX380664	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414361/ERR414361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414361/ERR414361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414361/O2.UC14-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414361/O2.UC14-1_111207.rmhost.pair.2.fq.gz	
ERR414362	PRJEB5224	SAMEA2338742	ERX380665	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414362/ERR414362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414362/ERR414362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414362/O2.UC15-0_100908.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414362/O2.UC15-0_100908.rmhost.pair.2.fq.gz	
ERR414364	PRJEB5224	SAMEA2338744	ERX380667	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414364/ERR414364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414364/ERR414364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414364/O2.UC15-2_100908.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414364/O2.UC15-2_100908.rmhost.pair.2.fq.gz	
ERR414370	PRJEB5224	SAMEA2338751	ERX380673	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414370/ERR414370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414370/ERR414370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414370/O2.UC21-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414370/O2.UC21-1_111207.rmhost.pair.2.fq.gz	
ERR414371	PRJEB5224	SAMEA2338750	ERX380674	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414371/ERR414371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414371/ERR414371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414371/O2.UC2-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414371/O2.UC2-1_111207.rmhost.pair.2.fq.gz	
ERR414376	PRJEB5224	SAMEA2338756	ERX380679	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414376/ERR414376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414376/ERR414376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414376/O2.UC27-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414376/O2.UC27-1_111207.rmhost.pair.2.fq.gz	
ERR414379	PRJEB5224	SAMEA2338759	ERX380682	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414379/ERR414379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414379/ERR414379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414379/O2.UC28-2_100908.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414379/O2.UC28-2_100908.rmhost.pair.2.fq.gz	
ERR414380	PRJEB5224	SAMEA2338760	ERX380683	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414380/ERR414380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414380/ERR414380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414380/O2.UC29-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414380/O2.UC29-1_111207.rmhost.pair.2.fq.gz	
ERR414381	PRJEB5224	SAMEA2338761	ERX380684	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414381/ERR414381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414381/ERR414381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414381/O2.UC30-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414381/O2.UC30-1_111207.rmhost.pair.2.fq.gz	
ERR414382	PRJEB5224	SAMEA2338763	ERX380685	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414382/ERR414382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414382/ERR414382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414382/O2.UC31-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414382/O2.UC31-1_111207.rmhost.pair.2.fq.gz	
ERR414384	PRJEB5224	SAMEA2338764	ERX380687	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414384/ERR414384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414384/ERR414384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414384/O2.UC32-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414384/O2.UC32-1_111207.rmhost.pair.2.fq.gz	
ERR414389	PRJEB5224	SAMEA2338768	ERX380692	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414389/ERR414389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR414/ERR414389/ERR414389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414389/O2.UC37-1_111207.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR414/ERR414389/O2.UC37-1_111207.rmhost.pair.2.fq.gz	
